<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.14	12:00:00	0.65250	0.65328	0.65243	0.65276	1435	0	9
2025.08.14	13:00:00	0.65276	0.65320	0.65250	0.65269	1632	0	9
2025.08.14	14:00:00	0.65269	0.65295	0.65217	0.65243	1457	0	9
2025.08.14	15:00:00	0.65247	0.65255	0.65023	0.65052	3858	0	9
2025.08.14	16:00:00	0.65052	0.65054	0.64910	0.64911	3837	0	9
2025.08.14	17:00:00	0.64912	0.65065	0.64887	0.65018	3196	0	9
2025.08.14	18:00:00	0.65018	0.65024	0.64846	0.64879	2485	0	9
2025.08.14	19:00:00	0.64879	0.64897	0.64824	0.64876	1903	0	9
2025.08.14	20:00:00	0.64877	0.64946	0.64875	0.64922	1622	0	9
2025.08.14	21:00:00	0.64922	0.64952	0.64895	0.64944	1563	0	9
2025.08.14	22:00:00	0.64944	0.64989	0.64940	0.64976	1221	0	9
2025.08.14	23:00:00	0.64975	0.64975	0.64944	0.64952	698	0	9
2025.08.15	00:00:00	0.64859	0.65010	0.64843	0.64973	536	0	14
2025.08.15	01:00:00	0.64971	0.65003	0.64954	0.64976	521	0	9
2025.08.15	02:00:00	0.64974	0.64992	0.64959	0.64969	453	0	9
2025.08.15	03:00:00	0.64970	0.64989	0.64922	0.64975	1353	0	9
2025.08.15	04:00:00	0.64977	0.65019	0.64915	0.64965	1541	0	9
2025.08.15	05:00:00	0.64965	0.64977	0.64876	0.64967	1249	0	9
2025.08.15	06:00:00	0.64967	0.65045	0.64967	0.65022	1292	0	9
2025.08.15	07:00:00	0.65021	0.65037	0.64978	0.65004	760	0	9
2025.08.15	08:00:00	0.65004	0.65038	0.64992	0.65033	1005	0	9
2025.08.15	09:00:00	0.65032	0.65086	0.64991	0.65071	1440	0	9
2025.08.15	10:00:00	0.65071	0.65135	0.65066	0.65131	1663	0	9
2025.08.15	11:00:00	0.65130	0.65144	0.65085	0.65091	1655	0	9
2025.08.15	12:00:00	0.65090	0.65109	0.65039	0.65061	1347	0	9
2025.08.15	13:00:00	0.65060	0.65133	0.65054	0.65123	1034	0	9
2025.08.15	14:00:00	0.65123	0.65160	0.65101	0.65130	1119	0	9
2025.08.15	15:00:00	0.65130	0.65187	0.65046	0.65155	2667	0	9
2025.08.15	16:00:00	0.65156	0.65217	0.65110	0.65194	2993	0	9
2025.08.15	17:00:00	0.65171	0.65222	0.65145	0.65202	3317	0	9
2025.08.15	18:00:00	0.65201	0.65224	0.65120	0.65130	2223	0	9
2025.08.15	19:00:00	0.65130	0.65142	0.65091	0.65111	1751	0	9
2025.08.15	20:00:00	0.65111	0.65111	0.65048	0.65072	1244	0	9
2025.08.15	21:00:00	0.65073	0.65075	0.65024	0.65050	1020	0	9
2025.08.15	22:00:00	0.65050	0.65089	0.65038	0.65075	1016	0	9
2025.08.15	23:00:00	0.65073	0.65101	0.65030	0.65046	971	0	9
2025.08.18	00:00:00	0.65081	0.65089	0.65059	0.65075	107	0	14
2025.08.18	01:00:00	0.65075	0.65125	0.65072	0.65117	545	0	9
2025.08.18	02:00:00	0.65118	0.65123	0.65081	0.65119	544	0	9
2025.08.18	03:00:00	0.65119	0.65171	0.65100	0.65129	1180	0	9
2025.08.18	04:00:00	0.65129	0.65205	0.65127	0.65200	1179	0	9
2025.08.18	05:00:00	0.65200	0.65202	0.65114	0.65141	900	0	9
2025.08.18	06:00:00	0.65141	0.65201	0.65137	0.65197	915	0	9
2025.08.18	07:00:00	0.65198	0.65218	0.65177	0.65202	943	0	9
2025.08.18	08:00:00	0.65202	0.65238	0.65180	0.65181	898	0	9
2025.08.18	09:00:00	0.65181	0.65203	0.65100	0.65114	1491	0	9
2025.08.18	10:00:00	0.65115	0.65171	0.65100	0.65116	1741	0	9
2025.08.18	11:00:00	0.65114	0.65181	0.65058	0.65151	1790	0	9
2025.08.18	12:00:00	0.65151	0.65172	0.65111	0.65122	1802	0	9
2025.08.18	13:00:00	0.65122	0.65144	0.65100	0.65101	1221	0	9
2025.08.18	14:00:00	0.65102	0.65128	0.65071	0.65085	978	0	9
2025.08.18	15:00:00	0.65086	0.65114	0.65053	0.65072	1592	0	9
2025.08.18	16:00:00	0.65072	0.65076	0.65002	0.65005	1644	0	9
2025.08.18	17:00:00	0.65006	0.65026	0.64833	0.64866	2133	0	9
2025.08.18	18:00:00	0.64865	0.64933	0.64811	0.64927	1592	0	9
2025.08.18	19:00:00	0.64926	0.64945	0.64881	0.64887	1419	0	9
2025.08.18	20:00:00	0.64887	0.64936	0.64882	0.64894	1047	0	9
2025.08.18	21:00:00	0.64894	0.64915	0.64881	0.64901	966	0	9
2025.08.18	22:00:00	0.64902	0.64952	0.64900	0.64945	750	0	9
2025.08.18	23:00:00	0.64944	0.64952	0.64905	0.64909	469	0	9
2025.08.19	00:00:00	0.64936	0.64967	0.64900	0.64920	408	0	10
2025.08.19	01:00:00	0.64920	0.64971	0.64906	0.64935	626	0	9
2025.08.19	02:00:00	0.64935	0.64956	0.64892	0.64941	535	0	9
2025.08.19	03:00:00	0.64941	0.64967	0.64909	0.64937	1160	0	9
2025.08.19	04:00:00	0.64937	0.64954	0.64843	0.64881	1972	0	9
2025.08.19	05:00:00	0.64881	0.64914	0.64849	0.64909	1314	0	9
2025.08.19	06:00:00	0.64912	0.64935	0.64866	0.64867	1184	0	9
2025.08.19	07:00:00	0.64866	0.64896	0.64852	0.64886	718	0	9
2025.08.19	08:00:00	0.64886	0.64917	0.64787	0.64792	1263	0	9
2025.08.19	09:00:00	0.64792	0.64904	0.64769	0.64904	1444	0	9
2025.08.19	10:00:00	0.64904	0.64958	0.64827	0.64854	1871	0	9
2025.08.19	11:00:00	0.64854	0.64866	0.64800	0.64839	1386	0	9
2025.08.19	12:00:00	0.64839	0.64901	0.64839	0.64891	1348	0	9
2025.08.19	13:00:00	0.64893	0.64952	0.64873	0.64895	1127	0	9
2025.08.19	14:00:00	0.64894	0.64941	0.64874	0.64927	1011	0	9
2025.08.19	15:00:00	0.64927	0.64942	0.64836	0.64842	1805	0	9
2025.08.19	16:00:00	0.64842	0.64847	0.64742	0.64778	2018	0	9
2025.08.19	17:00:00	0.64780	0.64798	0.64636	0.64649	2421	0	9
2025.08.19	18:00:00	0.64650	0.64653	0.64576	0.64579	1758	0	9
2025.08.19	19:00:00	0.64579	0.64626	0.64553	0.64564	1505	0	9
2025.08.19	20:00:00	0.64564	0.64597	0.64549	0.64578	1309	0	9
2025.08.19	21:00:00	0.64577	0.64578	0.64496	0.64515	1219	0	9
2025.08.19	22:00:00	0.64515	0.64539	0.64493	0.64526	937	0	9
2025.08.19	23:00:00	0.64525	0.64540	0.64517	0.64533	669	0	9
2025.08.20	00:00:00	0.64572	0.64572	0.64519	0.64540	417	0	19
2025.08.20	01:00:00	0.64540	0.64552	0.64525	0.64541	496	0	9
2025.08.20	02:00:00	0.64541	0.64545	0.64501	0.64532	717	0	9
2025.08.20	03:00:00	0.64532	0.64547	0.64452	0.64506	1586	0	9
2025.08.20	04:00:00	0.64506	0.64539	0.64431	0.64476	1568	0	9
2025.08.20	05:00:00	0.64477	0.64479	0.64287	0.64348	2879	0	9
2025.08.20	06:00:00	0.64348	0.64414	0.64318	0.64324	1907	0	9
2025.08.20	07:00:00	0.64322	0.64447	0.64321	0.64433	1071	0	9
2025.08.20	08:00:00	0.64433	0.64483	0.64403	0.64480	1286	0	9
2025.08.20	09:00:00	0.64479	0.64489	0.64370	0.64427	2051	0	9
2025.08.20	10:00:00	0.64427	0.64462	0.64351	0.64410	1622	0	9
2025.08.20	11:00:00	0.64411	0.64417	0.64252	0.64335	1681	0	9
2025.08.20	12:00:00	0.64334	0.64367	0.64313	0.64363	1228	0	9
2025.08.20	13:00:00	0.64363	0.64370	0.64319	0.64339	994	0	9
2025.08.20	14:00:00	0.64338	0.64363	0.64303	0.64305	1085	0	9
2025.08.20	15:00:00	0.64306	0.64480	0.64306	0.64432	1948	0	9
2025.08.20	16:00:00	0.64431	0.64439	0.64266	0.64280	2277	0	9
2025.08.20	17:00:00	0.64280	0.64326	0.64234	0.64298	2893	0	9
