<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.10	18:00:00	1.33796	1.33875	1.33786	1.33801	1896	0	14
2024.01.10	19:00:00	1.33802	1.33849	1.33772	1.33791	1517	0	14
2024.01.10	20:00:00	1.33792	1.33902	1.33778	1.33793	1398	0	14
2024.01.10	21:00:00	1.33793	1.33841	1.33761	1.33768	1225	0	14
2024.01.10	22:00:00	1.33767	1.33841	1.33754	1.33794	1977	0	14
2024.01.10	23:00:00	1.33795	1.33805	1.33765	1.33790	524	0	15
2024.01.11	00:00:00	1.33735	1.33810	1.33707	1.33793	500	0	15
2024.01.11	01:00:00	1.33792	1.33801	1.33767	1.33793	274	0	14
2024.01.11	02:00:00	1.33793	1.33795	1.33718	1.33723	552	0	14
2024.01.11	03:00:00	1.33722	1.33728	1.33638	1.33647	880	0	14
2024.01.11	04:00:00	1.33647	1.33659	1.33565	1.33647	853	0	14
2024.01.11	05:00:00	1.33647	1.33648	1.33593	1.33598	477	0	15
2024.01.11	06:00:00	1.33598	1.33640	1.33576	1.33639	401	0	15
2024.01.11	07:00:00	1.33639	1.33647	1.33566	1.33587	851	0	14
2024.01.11	08:00:00	1.33585	1.33620	1.33550	1.33583	807	0	14
2024.01.11	09:00:00	1.33585	1.33655	1.33565	1.33645	864	0	14
2024.01.11	10:00:00	1.33646	1.33694	1.33616	1.33678	1311	0	14
2024.01.11	11:00:00	1.33678	1.33753	1.33673	1.33702	1237	0	14
2024.01.11	12:00:00	1.33702	1.33761	1.33688	1.33731	881	0	14
2024.01.11	13:00:00	1.33730	1.33734	1.33637	1.33640	949	0	14
2024.01.11	14:00:00	1.33640	1.33676	1.33500	1.33584	1195	0	14
2024.01.11	15:00:00	1.33584	1.34100	1.33510	1.34024	4664	0	14
2024.01.11	16:00:00	1.34023	1.34122	1.33689	1.33953	5484	0	14
2024.01.11	17:00:00	1.33954	1.34295	1.33954	1.34287	5251	0	14
2024.01.11	18:00:00	1.34285	1.34421	1.34228	1.34386	4146	0	14
2024.01.11	19:00:00	1.34387	1.34391	1.34230	1.34252	2908	0	14
2024.01.11	20:00:00	1.34252	1.34273	1.34064	1.34072	2164	0	14
2024.01.11	21:00:00	1.34072	1.34122	1.33933	1.33954	2149	0	14
2024.01.11	22:00:00	1.33954	1.34082	1.33943	1.33972	1955	0	14
2024.01.11	23:00:00	1.33973	1.33974	1.33908	1.33936	484	0	16
2024.01.12	00:00:00	1.33889	1.33941	1.33875	1.33911	465	0	35
2024.01.12	01:00:00	1.33910	1.33941	1.33777	1.33781	623	0	14
2024.01.12	02:00:00	1.33780	1.33830	1.33754	1.33815	830	0	14
2024.01.12	03:00:00	1.33817	1.33836	1.33702	1.33713	999	0	14
2024.01.12	04:00:00	1.33712	1.33758	1.33698	1.33728	840	0	14
2024.01.12	05:00:00	1.33729	1.33766	1.33713	1.33756	806	0	14
2024.01.12	06:00:00	1.33756	1.33854	1.33756	1.33791	491	0	15
2024.01.12	07:00:00	1.33791	1.33804	1.33760	1.33783	792	0	15
2024.01.12	08:00:00	1.33781	1.33791	1.33727	1.33739	810	0	15
2024.01.12	09:00:00	1.33738	1.33830	1.33729	1.33755	1616	0	14
2024.01.12	10:00:00	1.33755	1.33756	1.33469	1.33535	1793	0	14
2024.01.12	11:00:00	1.33536	1.33585	1.33489	1.33556	1871	0	14
2024.01.12	12:00:00	1.33557	1.33602	1.33531	1.33580	1372	0	15
2024.01.12	13:00:00	1.33580	1.33838	1.33566	1.33761	1329	0	14
2024.01.12	14:00:00	1.33761	1.33828	1.33703	1.33734	1408	0	14
2024.01.12	15:00:00	1.33734	1.33855	1.33528	1.33544	3801	0	14
2024.01.12	16:00:00	1.33545	1.33622	1.33426	1.33512	3893	0	14
2024.01.12	17:00:00	1.33513	1.33862	1.33465	1.33852	3945	0	14
2024.01.12	18:00:00	1.33851	1.34036	1.33765	1.33999	3378	0	14
2024.01.12	19:00:00	1.33998	1.34100	1.33975	1.34019	2339	0	14
2024.01.12	20:00:00	1.34019	1.34040	1.33953	1.33991	1664	0	14
2024.01.12	21:00:00	1.33992	1.34110	1.33949	1.34039	1591	0	14
2024.01.12	22:00:00	1.34037	1.34085	1.34003	1.34064	1465	0	14
2024.01.12	23:00:00	1.34066	1.34078	1.34005	1.34039	700	0	15
2024.01.15	00:00:00	1.34032	1.34054	1.33891	1.34007	992	0	35
2024.01.15	01:00:00	1.34008	1.34117	1.34008	1.34061	595	0	14
2024.01.15	02:00:00	1.34061	1.34136	1.33998	1.34013	808	0	14
2024.01.15	03:00:00	1.34012	1.34055	1.33928	1.33939	1189	0	14
2024.01.15	04:00:00	1.33938	1.33938	1.33813	1.33832	1031	0	14
2024.01.15	05:00:00	1.33832	1.33878	1.33824	1.33875	936	0	14
2024.01.15	06:00:00	1.33875	1.33937	1.33875	1.33905	622	0	14
2024.01.15	07:00:00	1.33906	1.33989	1.33899	1.33983	661	0	14
2024.01.15	08:00:00	1.33981	1.33995	1.33923	1.33938	831	0	15
2024.01.15	09:00:00	1.33937	1.34114	1.33891	1.34094	1431	0	14
2024.01.15	10:00:00	1.34093	1.34105	1.34018	1.34065	1557	0	14
2024.01.15	11:00:00	1.34067	1.34146	1.34017	1.34142	1296	0	15
2024.01.15	12:00:00	1.34143	1.34245	1.34136	1.34173	1521	0	14
2024.01.15	13:00:00	1.34171	1.34186	1.34118	1.34154	1027	0	15
2024.01.15	14:00:00	1.34154	1.34257	1.34090	1.34237	1326	0	14
2024.01.15	15:00:00	1.34236	1.34298	1.34210	1.34289	1631	0	14
2024.01.15	16:00:00	1.34282	1.34395	1.34270	1.34338	1847	0	14
2024.01.15	17:00:00	1.34338	1.34423	1.34297	1.34349	1741	0	14
2024.01.15	18:00:00	1.34350	1.34473	1.34326	1.34352	1358	0	14
2024.01.15	19:00:00	1.34354	1.34407	1.34326	1.34378	686	0	14
2024.01.15	20:00:00	1.34379	1.34384	1.34338	1.34344	231	0	14
2024.01.15	21:00:00	1.34344	1.34382	1.34323	1.34350	256	0	14
2024.01.15	22:00:00	1.34350	1.34354	1.34304	1.34304	227	0	15
2024.01.15	23:00:00	1.34303	1.34304	1.34236	1.34246	247	0	15
2024.01.16	00:00:00	1.34235	1.34249	1.34227	1.34227	374	0	35
2024.01.16	01:00:00	1.34225	1.34353	1.34223	1.34351	440	0	14
