<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.25	14:00:00	0.85285	0.85299	0.85227	0.85241	1886	0	8
2025.06.25	15:00:00	0.85241	0.85301	0.85238	0.85258	2405	0	8
2025.06.25	16:00:00	0.85257	0.85278	0.85207	0.85241	2493	0	8
2025.06.25	17:00:00	0.85242	0.85329	0.85219	0.85290	2795	0	8
2025.06.25	18:00:00	0.85290	0.85364	0.85270	0.85280	1988	0	8
2025.06.25	19:00:00	0.85279	0.85295	0.85255	0.85262	1421	0	8
2025.06.25	20:00:00	0.85262	0.85311	0.85248	0.85289	1523	0	8
2025.06.25	21:00:00	0.85289	0.85359	0.85288	0.85342	1513	0	8
2025.06.25	22:00:00	0.85344	0.85348	0.85302	0.85306	1584	0	8
2025.06.25	23:00:00	0.85307	0.85321	0.85278	0.85317	998	0	8
2025.06.26	00:00:00	0.85296	0.85316	0.85261	0.85300	1107	0	8
2025.06.26	01:00:00	0.85296	0.85326	0.85290	0.85307	637	0	8
2025.06.26	02:00:00	0.85306	0.85348	0.85306	0.85338	1841	0	8
2025.06.26	03:00:00	0.85338	0.85353	0.85316	0.85332	1643	0	8
2025.06.26	04:00:00	0.85332	0.85353	0.85290	0.85345	2087	0	8
2025.06.26	05:00:00	0.85345	0.85353	0.85280	0.85288	1723	0	8
